subj,fname,outl,seg,note,,traj,repetitions,tGONS,tPVEL,tNONS,tMAXC,tNOFFS,tPVEL2,tGOFFS,xGONS,xPVEL,xNONS,xMAXC,xNOFFS,xPVEL2,xGOFFS,yGONS,yPVEL,yNONS,yMAXC,yNOFFS,yPVEL2,yGOFFS,zGONS,zPVEL,zNONS,zMAXC,zNOFFS,zPVEL2,zGOFFS,vGONS,vPVEL,vNONS,vMAXC,vNOFFS,vPVEL2,vGOFFS
PD 05,PD_TA_DDK2_B01_R02_0151_01,,T,,,TT_XZ,,5547.5,5585,5630,5642.5,5655,5697.5,5735,-15.7,-14.4,-11.8,-11.4,-11.2,-12.5,-14.7,X,X,X,X,X,X,X,4.4,8.9,14.2,14.3,13.9,9.3,5.6,4.964,17.295,5.896,2.785,5.484,15.11,5.125
PD 05,PD_TA_DDK2_B01_R02_0151_01,,T,,,TT_XZ,,5755,5792.5,5835,5847.5,5860,5907.5,5947.5,-14.9,-13.6,-11.6,-11.3,-11.2,-12.7,-15,X,X,X,X,X,X,X,5.6,9.6,14.1,14.3,14,9,5,4.458,15.557,4.822,1.64,4.537,15.219,5.126
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,dat,TB_XZ,1 + 25 + 7,3955,4002.5,4042.5,4055,4067.5,4105,4145,-43.4,-42.4,-39.8,-39.2,-38.9,-39.8,-41.9,X,X,X,X,X,X,X,14.3,18,20.2,20.2,19.6,16.1,13,4.277,10.483,5.555,4.138,5.953,12.107,5.263
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,4175,4225,4272.5,4285,4300,4335,4372.5,-42.9,-43.1,-40.4,-39.8,-39.3,-39.5,-41,X,X,X,X,X,X,X,13.2,17.2,20.2,20.2,19.6,16.4,13.5,4.952,10.186,5.591,4.401,6.166,11.091,5.642
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,4407.5,4457.5,4492.5,4507.5,4520,4555,4597.5,-42.4,-42.1,-39.9,-39.1,-38.7,-38.9,-40.8,X,X,X,X,X,X,X,13.7,17.7,19.9,19.9,19.4,16.2,12.9,5.408,10.573,6.338,4.799,6.271,11.415,4.963
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,4635,4690,4722.5,4735,4747.5,4780,4820,-41.9,-41.5,-39.4,-38.7,-38.3,-38.3,-39.9,X,X,X,X,X,X,X,13,17.6,19.8,19.8,19.3,16.1,12.7,4.65,11.192,6.495,5.141,6.845,11.99,5.28
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,4847.5,4890,4935,4950,4965,5002.5,5040,-40.8,-41.4,-39.7,-39.1,-38.6,-38.6,-39.9,X,X,X,X,X,X,X,12.7,15.8,18.8,18.9,18.5,15.4,12.7,4.62,9.322,5.143,3.677,5.274,10.22,4.747
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,5070,5130,5167.5,5180,5192.5,5227.5,5265,-40.8,-41,-39.2,-38.8,-38.5,-39.2,-40.6,X,X,X,X,X,X,X,12.7,16.8,18.8,18.8,18.4,15.6,13,4.148,8.775,4.607,3.392,5.002,10.408,4.147
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,5292.5,5350,5382.5,5392.5,5405,5440,5480,-41.3,-41.1,-39.7,-39.3,-38.9,-38.8,-39.9,X,X,X,X,X,X,X,13.1,17.2,19.2,19.3,19,16.1,13,3.969,9.454,4.98,3.636,5.125,10.648,4.359
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,5507.5,5552.5,5595,5610,5622.5,5655,5697.5,-40.6,-41.3,-39.8,-39.1,-38.7,-38.7,-40,X,X,X,X,X,X,X,13,16.5,19.7,19.7,19.3,16.6,13.5,4.236,10.477,5.554,4.1,5.67,10.26,4.163
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,5727.5,5772.5,5807.5,5820,5830,5862.5,5897.5,-40.7,-40.5,-38.9,-38.5,-38.2,-38.5,-39.7,X,X,X,X,X,X,X,13.6,16.7,19,19,18.7,16.1,13.6,3.938,9.351,5.054,3.52,4.985,9.919,4.412
PD 05,PD_KA_DDK1_B01_R01_0134_01,,K,,,TB_XZ,,5925,5965,6002.5,6015,6027.5,6065,6105,-40.4,-40.9,-39.8,-39.3,-39,-38.7,-39.5,X,X,X,X,X,X,X,13.8,17,19.9,20.1,19.8,16.6,13.3,4.727,10.279,5.252,3.432,4.982,11.142,4.333
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,dat,TB_XZ,1 + 15 + 4,3945,3987.5,4027.5,4037.5,4050,4087.5,4125,-49.8,-50,-48.3,-47.9,-47.7,-48.6,-50.1,X,X,X,X,X,X,X,15.5,18.7,21.2,21.3,20.9,17.8,14.9,4.434,9.721,4.415,2.924,4.766,10.865,5.15
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,4152.5,4200,4242.5,4255,4267.5,4302.5,4347.5,-51,-50.9,-48.4,-47.9,-47.6,-48.4,-50.2,X,X,X,X,X,X,X,15,18.9,21.5,21.4,20.9,17.9,14.5,5,10.658,5.233,3.817,5.558,10.795,5.643
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,4385,4435,4480,4492.5,4505,4540,4577.5,-51.6,-51.5,-48.5,-48,-47.7,-48.5,-50.1,X,X,X,X,X,X,X,14.5,18.9,21.7,21.7,21.2,18.1,15.2,5.737,11.06,5.745,4.031,5.708,11.357,4.881
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,4602.5,4647.5,4692.5,4705,4717.5,4747.5,4787.5,-50.9,-50.5,-47.7,-47.2,-47,-47.6,-49.1,X,X,X,X,X,X,X,15.3,19.1,21.9,21.8,21.3,18.9,16.1,4.582,10.979,5.546,4.003,5.577,10.164,4.106
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,4812.5,4850,4890,4902.5,4917.5,4947.5,4987.5,-49.6,-50,-48.8,-48.3,-48,-48,-48.4,X,X,X,X,X,X,X,16,18.2,20.5,20.5,20.1,18.1,15.8,3.197,7.785,4.458,3.457,4.662,7.905,2.866
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,5012.5,5055,5087.5,5100,5112.5,5145,5182.5,-48.7,-49.1,-48.2,-47.8,-47.5,-47.6,-48.5,X,X,X,X,X,X,X,15.8,18.5,20.6,20.7,20.4,18,15.6,3.098,8.595,4.463,3.088,4.639,8.864,3.999
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,5207.5,5245,5282.5,5295,5307.5,5340,5380,-49.2,-49.7,-48.6,-48.2,-47.9,-47.9,-48.7,X,X,X,X,X,X,X,15.6,18.1,20.5,20.7,20.4,18.1,15.4,4.166,8.683,4.687,3.201,4.439,8.755,3.659
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,5402.5,5445,5485,5497.5,5512.5,5547.5,5600,-49.2,-49.7,-48.4,-47.9,-47.5,-47.7,-48.9,X,X,X,X,X,X,X,15.4,18.4,21,21,20.6,17.8,14,3.627,9.142,4.867,3.606,5.212,9.458,4.693
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,5635,5685,5730,5745,5760,5795,5850,-50.1,-50.5,-48,-47.3,-46.8,-46.8,-48.1,X,X,X,X,X,X,X,14,18.1,21.1,21.1,20.6,17.6,13.7,5.063,10.554,6.161,4.649,6.015,10.077,4.087
PD 05,PD_KA_DDK1_B01_R02_0138_01,,K,,,TB_XZ,,5887.5,5937.5,5987.5,6000,6015,6052.5,6100,-49,-49.4,-47.1,-46.6,-46.2,-46.9,-48.7,X,X,X,X,X,X,X,13.7,17.7,21.1,21.1,20.6,17.2,13.5,4.312,10.237,5.392,3.956,5.75,11.239,4.788
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,dat,TB_XZ,1 + 9 + 5 + 9 + 4,4505,4560,4630,4647.5,4665,4710,4790,-50,-48.9,-43.9,-43.1,-42.9,-44.8,-49.2,X,X,X,X,X,X,X,13.5,18.9,23.7,23.7,23,18.6,13,5.301,13.247,5.695,3.757,5.889,13.619,4.715
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,,TB_XZ,,4850,4910,4980,4997.5,5012.5,5052.5,5110,-50.7,-49.2,-43.7,-42.7,-42.5,-44.5,-48.3,X,X,X,X,X,X,X,13.2,18.8,23.5,23.2,22.4,18.1,13.7,4.933,12.999,7.096,5.257,7.405,14.343,5.006
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,,TB_XZ,,5160,5220,5277.5,5295,5310,5355,5425,-49.6,-48.2,-43.6,-42.7,-42.5,-44.4,-48.4,X,X,X,X,X,X,X,13.9,19.6,23.3,23.2,22.6,18.1,12.7,4.86,12.752,6.324,4.131,6.189,13.605,5.197
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,,TB_XZ,,5475,5532.5,5595,5610,5622.5,5662.5,5715,-49.9,-49,-43.5,-42.7,-42.4,-43.8,-47.1,X,X,X,X,X,X,X,12.7,18.9,23.6,23.4,22.7,18.6,14.3,5.474,14.15,7.227,5.249,6.943,13.574,5.799
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,,TB_XZ,,5770,5830,5885,5900,5917.5,5957.5,6007.5,-49,-47.9,-43.7,-43.1,-42.8,-44.5,-47.8,X,X,X,X,X,X,X,14.7,20.3,23.6,23.5,22.8,18.8,14.6,5.662,11.995,5.888,3.999,6.429,13.641,6.361
PD 05,PD_KA_DDK2_B01_R01_0146_01,,K,,,TB_XZ,,6045,6092.5,6147.5,6162.5,6175,6215,6375,-49.4,-48.8,-44.7,-43.9,-43.7,-44.9,-51.3,X,X,X,X,X,X,X,15,19.6,23.1,23,22.4,18.6,10.8,6.373,12.136,6.293,4.377,6,12.33,3.188
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,dat,TB_XZ,1 + 11 + 4,4240,4292.5,4337.5,4352.5,4365,4400,4457.5,-44.5,-44.5,-42.5,-42,-41.8,-42.7,-44.4,X,X,X,X,X,X,X,13.1,17.1,20.3,20.3,19.8,17.1,13.2,3.245,10.296,5.165,3.344,5.147,10.223,3.019
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,4482.5,4532.5,4575,4587.5,4597.5,4635,4690,-44.6,-44.8,-43.5,-43.1,-43,-43.8,-45.9,X,X,X,X,X,X,X,13.2,17,20.1,20.1,19.9,17.3,13.9,2.893,10.404,4.184,2.611,4.005,9.218,4.096
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,4725,4770,4810,4825,4837.5,4870,4927.5,-46.8,-47.1,-45.4,-44.8,-44.4,-44.7,-46,X,X,X,X,X,X,X,14,17.3,19.9,19.9,19.4,17.1,13.5,4.275,9.537,5.328,3.96,5.225,8.749,3.478
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,4960,5007.5,5050,5067.5,5080,5115,5185,-46.6,-47.1,-45.8,-45,-44.7,-45.1,-47.1,X,X,X,X,X,X,X,13.5,17.2,20.4,20.5,20,17.6,13.9,3.956,10.27,5.55,4.023,5.155,8.324,2.691
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,5217.5,5272.5,5315,5327.5,5340,5372.5,5422.5,-47.4,-46.8,-44.4,-43.8,-43.5,-44.2,-46.2,X,X,X,X,X,X,X,14,18.3,20.9,20.8,20.3,17.9,14.8,3.156,10.706,5.445,4.07,5.429,9.267,4.736
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,5455,5495,5535,5547.5,5557.5,5590,5645,-47.2,-47.1,-45.3,-44.8,-44.6,-44.9,-46.6,X,X,X,X,X,X,X,15,18.1,20.5,20.4,20.1,17.7,14.3,4.968,9.475,4.871,3.691,4.931,8.995,3.846
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,5680,5722.5,5765,5780,5790,5825,5877.5,-47.4,-47.4,-45.8,-45.3,-45.1,-45.5,-46.9,X,X,X,X,X,X,X,14.4,17.5,20.3,20.4,20.1,17.8,14.9,4.04,9.572,4.702,3.194,4.31,7.988,2.968
PD 05,PD_KA_DDK2_B01_R02_0149_01,,K,,,TB_XZ,,5902.5,5947.5,5987.5,6002.5,6017.5,6052.5,6210,-47.3,-47.2,-45.7,-45.1,-44.6,-44.9,-49.9,X,X,X,X,X,X,X,14.9,18,20.5,20.6,20.1,17.6,9.6,3.08,8.964,5.337,4.062,5.26,8.616,2.885
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,dat,LA,24,4737.5,4827.5,4900,4920,4937.5,4997.5,5062.5,24.3,17.5,11.6,11.4,11.6,17.3,23.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.686,12.433,2.667,0.046,2.95,14.135,2.947
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,5100,5185,5272.5,5292.5,5310,5365,5420,23.8,17.5,11.5,11.2,11.5,17.9,24.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.453,11.423,2.444,0.076,3.936,16.452,3.676
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,5445,5505,5597.5,5625,5640,5697.5,5750,24.4,18.9,11.9,11.4,11.7,17.8,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.842,12.724,2.653,0.104,3.388,15.465,3.822
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,5777.5,5897.5,5965,5985,6000,6055,6112.5,23.9,16.1,11.6,11.3,11.5,17.3,23.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.233,10.628,2.331,0.009,3.167,15.503,3.65
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,6145,6225,6305,6325,6340,6400,6460,23.6,17.9,11.8,11.5,11.8,17.8,24.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.483,12.237,2.561,0.06,3.209,14.167,3.514
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,6490,6585,6667.5,6682.5,6700,6757.5,6812.5,24.2,17.4,11.5,11.3,11.6,18.1,24.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.799,11.434,2.396,0.123,3.756,16.4,4.088
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,6835,6905,7000,7020,7042.5,7102.5,7157.5,24.8,18.7,11.9,11.6,12,18.2,24.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.708,11.768,2.494,0.061,3.418,15.172,3.59
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,7182.5,7295,7372.5,7390,7405,7460,7512.5,24.4,17.1,11.5,11.3,11.6,17.8,24,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.376,11.305,2.531,0.183,3.6,16.032,4.119
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,7535,7587.5,7657.5,7720,7747.5,7807.5,7867.5,24,18.7,12.4,11.6,11.9,18.1,24.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.541,14.202,3.083,0.031,3.334,15.023,3.57
PD 06,PD_PA_DDK1_B01_R01_0136_01,,P,,,LA,,7900,7975,8060,8082.5,8102.5,8155,8205,24.6,18.5,12,11.7,12,18,24.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.71,12.249,2.663,0.121,3.979,16.812,3.892
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,dat,LA,23,4155,4220,4287.5,4307.5,4322.5,4387.5,4447.5,25.7,19.3,12.8,12.5,12.6,18.3,23.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.038,14.476,3.299,0.011,2.649,12.228,2.86
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,4475,4532.5,4615,4637.5,4652.5,4710,4765,23.5,18.6,12.4,12.1,12.3,18.7,24.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.986,12.135,2.621,0.123,3.618,15.76,3.476
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,4790,4852.5,4920,4950,4967.5,5025,5092.5,24.9,18.8,12.7,12.2,12.5,17.4,23.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.033,14.105,3.159,0.143,3,12.206,2.835
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,5120,5177.5,5255,5280,5297.5,5355,5425,23.4,18.4,12.4,12,12.2,17.5,23.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.992,12.54,2.798,0.154,2.987,13.272,2.882
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,5460,5517.5,5580,5595,5607.5,5665,5725,23.9,18.5,12.5,12.3,12.4,17.6,22.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.011,13.921,3.22,0.013,2.902,12.748,2.76
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,5752.5,5805,5890,5917.5,5935,5997.5,6062.5,23,18.4,12.3,11.8,12.1,18.2,24.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.735,12.679,2.643,0.074,3.066,13.983,3.055
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,6097.5,6157.5,6217.5,6237.5,6252.5,6322.5,6375,24.4,18.7,12.8,12.5,12.7,19.1,23.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.06,14.408,3.381,0.075,2.835,13.13,2.834
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,6400,6462.5,6542.5,6562.5,6577.5,6640,6695,23.9,18.8,12.8,12.5,12.8,18.2,22.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.638,11.604,2.662,0.141,2.75,12.363,3
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,6730,6817.5,6885,6902.5,6915,6970,7040,22.9,17.2,12.6,12.4,12.6,17.3,23.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.547,10.691,2.324,0.035,2.612,12.447,2.638
PD 06,PD_PA_DDK1_B01_R02_0137_01,,P,,,LA,,7085,7147.5,7202.5,7217.5,7230,7290,7355,23.1,17.5,12.2,12,12.2,17.5,23.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.131,13.665,3.267,0.03,2.721,12.999,2.771
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,dat,LA,31,4600,4650,4705,4717.5,4727.5,4777.5,4830,23.1,18,12.2,12,12.2,16.5,21.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.532,15.032,3.469,0.232,3.071,12.137,3.088
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,4862.5,4917.5,4980,4990,5002.5,5062.5,5125,21.1,17,12.1,11.9,12.1,17.8,23.5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.57,11.08,2.533,0.222,2.971,13.66,2.824
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5162.5,5215,5270,5285,5297.5,5350,5400,23.5,17.9,11.9,11.7,11.9,17.2,22.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.398,16.095,3.654,0.122,3.427,14.243,3.422
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5425,5482.5,5537.5,5550,5567.5,5622.5,5672.5,22.3,17.2,12.2,12,12.3,18.1,23.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.908,12.888,2.77,0.219,3.45,15.188,3.277
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5700,5760,5807.5,5817.5,5830,5887.5,5935,23.4,17.4,12.5,12.3,12.5,18.4,23.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.368,14.853,3.303,0.084,3.531,14.687,3.139
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,5962.5,6020,6080,6100,6115,6167.5,6222.5,23.1,17.5,11.7,11.4,11.7,17.5,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.247,14.853,3.316,0.121,3.691,16.168,3.585
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,6257.5,6322.5,6367.5,6380,6390,6447.5,6495,23.7,17.5,12.8,12.5,12.7,18.8,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.113,14.808,3.857,0.196,3.356,15.137,3.372
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,6520,6582.5,6640,6655,6670,6727.5,6785,23.8,17.4,11.7,11.5,11.7,17.8,23.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.095,14.646,3.487,0.117,3.583,15.128,3.314
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,6825,6882.5,6927.5,6940,6950,7002.5,7047.5,23.9,18.2,13.3,13.1,13.3,18.4,22.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.339,15.112,3.866,0.19,3.325,13.374,3.143
PD 06,PD_PA_DDK2_B01_R01_0150_01,,P,,,LA,,7067.5,7125,7187.5,7202.5,7220,7280,7327.5,22.8,17.4,12.2,12,12.3,19.6,25.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.4,12.428,2.562,0.001,3.768,17.342,3.788
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,dat,LA,33,4187.5,4240,4280,4292.5,4302.5,4357.5,4410,22.1,16.8,12.7,12.4,12.6,18.1,23.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.317,14.419,3.984,0.284,3.382,13.74,3.155
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,4450,4507.5,4562.5,4577.5,4592.5,4652.5,4712.5,23.1,17.2,11.3,11.1,11.3,17.4,23.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.359,15.603,3.214,0.037,3.226,14.573,3.016
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,4757.5,4812.5,4862.5,4875,4887.5,4942.5,4992.5,23.3,17.7,12.3,12.1,12.3,17,21,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.182,15.34,3.919,0.245,3.156,11.571,2.436
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,5012.5,5075,5137.5,5150,5165,5217.5,5272.5,21,16.2,11.8,11.7,11.9,17.5,23.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.453,10.62,2.2,0.079,3.674,14.973,3.311
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,5307.5,5367.5,5412.5,5422.5,5432.5,5487.5,5537.5,23.1,17.4,12.9,12.8,12.9,18.1,22.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.021,14.093,3.351,0.089,3.111,13.019,2.735
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,5560,5612.5,5672.5,5687.5,5702.5,5757.5,5817.5,22.6,17.6,12,11.8,12,17.3,23.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.963,14.197,2.99,0.026,3.146,14.166,2.964
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,5857.5,5915,5965,5980,5992.5,6040,6095,23.1,17.6,12.7,12.4,12.7,17.2,22.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.379,14.275,3.499,0.206,3.385,13.372,2.983
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,6127.5,6182.5,6242.5,6257.5,6275,6332.5,6377.5,22.4,17.6,12.6,12.4,12.7,18.5,23.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.741,12.003,2.829,0.16,3.514,14.487,3.31
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,6397.5,6457.5,6515,6527.5,6542.5,6600,6642.5,23.2,18,13.1,12.9,13.1,18.6,22.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2.856,12.409,2.834,0.247,3.29,13.533,3.496
PD 06,PD_PA_DDK2_B01_R02_0152_01,,P,,,LA,,6665,6717.5,6777.5,6792.5,6810,6867.5,6915,22.7,17.9,12.7,12.5,12.8,18.7,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3.208,12.987,2.876,0.043,3.405,15.098,3.491
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,sounds timid and insecure,dat,TT_XZ,22 + 2,4427.5,4537.5,4602.5,4622.5,4645,4710,4765,-20.5,-17.3,-14.2,-13.9,-14,-17,-20.1,X,X,X,X,X,X,X,-48.5,-44.3,-41.9,-41.9,-42.2,-45.8,-48.2,1.817,8.443,2.318,0.499,2.809,10.303,2.361
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,4822.5,4912.5,4980,5000,5020,5090,5145,-20.1,-17.2,-14.1,-14,-14.1,-17.1,-20.5,X,X,X,X,X,X,X,-48,-44.1,-41.7,-41.6,-41.8,-46,-48.4,1.823,8.471,1.849,0.174,2.371,10.759,2.85
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,5187.5,5267.5,5327.5,5350,5375,5440,5495,-20.6,-17.5,-14.2,-13.9,-14,-16.9,-20.3,X,X,X,X,X,X,X,-48.2,-44.2,-41.9,-41.8,-42.2,-46.1,-48.5,2.403,9.519,2.53,0.661,2.985,10.851,2.811
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,5545,5617.5,5677.5,5697.5,5720,5792.5,5850,-20.5,-17.3,-14.1,-13.8,-13.9,-17.1,-20.9,X,X,X,X,X,X,X,-48.1,-44.7,-42,-41.9,-42.2,-46.5,-48.7,2.578,9.877,2.469,0.58,2.666,10.795,2.64
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,5887.5,5960,6020,6040,6065,6137.5,6190,-20.9,-17.8,-14.4,-14.1,-14.1,-17.3,-20.3,X,X,X,X,X,X,X,-48.6,-44.9,-42.3,-42.2,-42.6,-46.5,-48.5,2.362,9.986,2.869,0.886,2.866,9.962,2.43
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,6242.5,6327.5,6387.5,6405,6425,6492.5,6550,-20.2,-17,-14,-13.9,-13.9,-16.9,-20.4,X,X,X,X,X,X,X,-48.2,-44.4,-42,-41.9,-42.1,-46,-48.4,2.142,9.244,2.271,0.301,2.403,10.594,2.429
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,6597.5,6675,6732.5,6752.5,6775,6842.5,6900,-20.4,-17,-13.9,-13.7,-13.8,-16.8,-20.2,X,X,X,X,X,X,X,-48.2,-44.8,-42.5,-42.4,-42.7,-46.3,-48.5,2.171,9.549,2.487,0.456,2.604,10.062,2.307
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,6955,7055,7117.5,7132.5,7150,7215,7265,-20.1,-16.5,-13.9,-13.7,-13.8,-16.8,-19.9,X,X,X,X,X,X,X,-48.4,-44.8,-42.5,-42.4,-42.6,-46.5,-48.7,1.782,7.778,1.886,0.229,2.4,10.758,2.63
PD 06,PD_TA_DDK1_B01_R01_0133_01,,T,,,TT_XZ,,7292.5,7402.5,7465,7487.5,7512.5,7580,7630,-19.9,-16.6,-14,-13.9,-14,-16.9,-19.7,X,X,X,X,X,X,X,-48.6,-44.5,-42.5,-42.3,-42.5,-46.2,-48.3,2.059,7.804,1.818,0.15,2.291,9.974,2.641
